Gene.id,Gene.name,Gene.description,FC,Pvalue,Padjust,Regulate
ENSMUSG00000068129,Cst7,cystatin F (leukocystatin) [Source:MGI Symbol;Acc:MGI:1298217],6.920461212,2.00E-05,0.001925789,up
ENSMUSG00000072109,A530040E14Rik,RIKEN cDNA A530040E14 gene [Source:MGI Symbol;Acc:MGI:3612703],6.982811877,2.03E-05,0.001941113,up
ENSMUSG00000016529,Il10,interleukin 10 [Source:MGI Symbol;Acc:MGI:96537],44.52283814,2.06E-05,0.001956948,up
ENSMUSG00000043263,Ifi209,interferon activated gene 209 [Source:MGI Symbol;Acc:MGI:2138243],6.197733686,2.10E-05,0.001979319,up
ENSMUSG00000057191,AB124611,cDNA sequence AB124611 [Source:MGI Symbol;Acc:MGI:3043001],5.739813783,2.10E-05,0.001979319,up
ENSMUSG00000026271,Gpr35,G protein-coupled receptor 35 [Source:MGI Symbol;Acc:MGI:1929509],8.580714567,2.12E-05,0.001981705,up
ENSMUSG00000090556,Or2h2b-ps1,"olfactory receptor family 2 subfamily H member 2B, pseudogene 1 [Source:MGI Symbol;Acc:MGI:3030587]",54.12839847,2.13E-05,0.001982754,up
ENSMUSG00000027078,Ube2l6,ubiquitin-conjugating enzyme E2L 6 [Source:MGI Symbol;Acc:MGI:1914500],3.332771063,2.14E-05,0.00198523,up
ENSMUSG00000027715,Ccna2,cyclin A2 [Source:MGI Symbol;Acc:MGI:108069],4.766338079,2.18E-05,0.001995653,up
ENSMUSG00000119978,-,"novel transcript, antisense to Gbp10",51.49283237,2.17E-05,0.001995653,up
ENSMUSG00000039981,Zc3h12d,zinc finger CCCH type containing 12D [Source:MGI Symbol;Acc:MGI:3045313],6.553437719,2.24E-05,0.002029051,up
ENSMUSG00000074476,Spc24,"SPC24, NDC80 kinetochore complex component, homolog (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:1914879]",3.351386608,2.22E-05,0.002029051,up
ENSMUSG00000046179,E2f8,E2F transcription factor 8 [Source:MGI Symbol;Acc:MGI:1922038],4.705213731,2.25E-05,0.002033606,up
ENSMUSG00000025044,Msr1,macrophage scavenger receptor 1 [Source:MGI Symbol;Acc:MGI:98257],16.00297806,2.26E-05,0.002035099,up
ENSMUSG00000017716,Birc5,baculoviral IAP repeat-containing 5 [Source:MGI Symbol;Acc:MGI:1203517],4.426213452,2.28E-05,0.002040613,up
ENSMUSG00000001228,Uhrf1,"ubiquitin-like, containing PHD and RING finger domains, 1 [Source:MGI Symbol;Acc:MGI:1338889]",5.465650043,2.35E-05,0.002091673,up
ENSMUSG00000001131,Timp1,tissue inhibitor of metalloproteinase 1 [Source:MGI Symbol;Acc:MGI:98752],21.90900742,2.37E-05,0.002093561,up
ENSMUSG00000033213,AA467197,expressed sequence AA467197 [Source:MGI Symbol;Acc:MGI:3034182],35.18467461,2.38E-05,0.002093561,up
ENSMUSG00000024397,Aif1,allograft inflammatory factor 1 [Source:MGI Symbol;Acc:MGI:1343098],11.38673722,2.43E-05,0.002129154,up
ENSMUSG00000100150,Gm19585,"predicted gene, 19585 [Source:MGI Symbol;Acc:MGI:5011770]",5.0377202,2.52E-05,0.002197947,up
ENSMUSG00000040204,Pclaf,PCNA clamp associated factor [Source:MGI Symbol;Acc:MGI:1915276],5.524625176,2.54E-05,0.00220136,up
ENSMUSG00000027469,Tpx2,"TPX2, microtubule-associated [Source:MGI Symbol;Acc:MGI:1919369]",4.708727553,2.60E-05,0.002235961,up
ENSMUSG00000096336,Igkv1-135,immunoglobulin kappa variable 1-135 [Source:MGI Symbol;Acc:MGI:3819952],4.401133523,2.60E-05,0.002235961,up
ENSMUSG00000058290,Espl1,"extra spindle pole bodies 1, separase [Source:MGI Symbol;Acc:MGI:2146156]",4.89589445,2.68E-05,0.002295199,up
ENSMUSG00000028874,Fgr,"FGR proto-oncogene, Src family tyrosine kinase [Source:MGI Symbol;Acc:MGI:95527]",5.274052494,2.74E-05,0.002332691,up
ENSMUSG00000047098,Rnf31,ring finger protein 31 [Source:MGI Symbol;Acc:MGI:1934704],1.722111735,2.77E-05,0.002338779,up
ENSMUSG00000059436,Max,Max protein [Source:MGI Symbol;Acc:MGI:96921],1.34311597,2.76E-05,0.002338779,up
ENSMUSG00000035352,Ccl12,chemokine (C-C motif) ligand 12 [Source:MGI Symbol;Acc:MGI:108224],13.88302198,2.84E-05,0.002371518,up
ENSMUSG00000056708,Ier5,immediate early response 5 [Source:MGI Symbol;Acc:MGI:1337072],1.634799617,2.83E-05,0.002371518,up
ENSMUSG00000005233,Spc25,"SPC25, NDC80 kinetochore complex component, homolog (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:1913692]",3.605961059,2.88E-05,0.002384761,up
ENSMUSG00000025408,Ddit3,DNA-damage inducible transcript 3 [Source:MGI Symbol;Acc:MGI:109247],1.441039127,2.88E-05,0.002384761,up
ENSMUSG00000020914,Top2a,topoisomerase (DNA) II alpha [Source:MGI Symbol;Acc:MGI:98790],5.161485779,2.92E-05,0.002396716,up
ENSMUSG00000030149,Klrk1,"killer cell lectin-like receptor subfamily K, member 1 [Source:MGI Symbol;Acc:MGI:1196250]",6.467964399,2.92E-05,0.002396716,up
ENSMUSG00000000204,Slfn4,schlafen 4 [Source:MGI Symbol;Acc:MGI:1329010],6.702032265,2.96E-05,0.002402445,up
ENSMUSG00000073409,H2-Q6,"histocompatibility 2, Q region locus 6 [Source:MGI Symbol;Acc:MGI:95935]",2.509477802,2.95E-05,0.002402445,up
ENSMUSG00000033880,Lgals3bp,"lectin, galactoside-binding, soluble, 3 binding protein [Source:MGI Symbol;Acc:MGI:99554]",4.676028851,3.03E-05,0.002442165,up
ENSMUSG00000094420,Igkv10-96,immunoglobulin kappa variable 10-96 [Source:MGI Symbol;Acc:MGI:4439561],5.603194869,3.03E-05,0.002442165,up
ENSMUSG00000028613,Lrp8,"low density lipoprotein receptor-related protein 8, apolipoprotein e receptor [Source:MGI Symbol;Acc:MGI:1340044]",4.836543435,3.11E-05,0.002475059,up
ENSMUSG00000029605,Oas1b,2'-5' oligoadenylate synthetase 1B [Source:MGI Symbol;Acc:MGI:97430],3.997335111,3.10E-05,0.002475059,up
ENSMUSG00000079339,Ifit1bl1,interferon induced protein with tetratricpeptide repeats 1B like 1 [Source:MGI Symbol;Acc:MGI:3650685],5.373468247,3.11E-05,0.002475059,up
ENSMUSG00000003779,Kif20a,kinesin family member 20A [Source:MGI Symbol;Acc:MGI:1201682],5.180195525,3.23E-05,0.002543839,up
ENSMUSG00000021624,Cd180,CD180 antigen [Source:MGI Symbol;Acc:MGI:1194924],7.057446084,3.24E-05,0.002543839,up
ENSMUSG00000017499,Cdc6,cell division cycle 6 [Source:MGI Symbol;Acc:MGI:1345150],3.711194977,3.28E-05,0.002554073,up
ENSMUSG00000075010,AW112010,expressed sequence AW112010 [Source:MGI Symbol;Acc:MGI:2147706],4.319360045,3.28E-05,0.002554073,up
ENSMUSG00000056025,Clca3a1,chloride channel accessory 3A1 [Source:MGI Symbol;Acc:MGI:1316732],4.548143452,3.32E-05,0.002568668,up
ENSMUSG00000012443,Kif11,kinesin family member 11 [Source:MGI Symbol;Acc:MGI:1098231],4.576962825,3.39E-05,0.002609315,up
ENSMUSG00000041431,Ccnb1,cyclin B1 [Source:MGI Symbol;Acc:MGI:88302],5.893472644,3.48E-05,0.002673726,up
ENSMUSG00000019942,Cdk1,cyclin-dependent kinase 1 [Source:MGI Symbol;Acc:MGI:88351],5.070379249,3.53E-05,0.002685594,up
ENSMUSG00000037544,Dlgap5,DLG associated protein 5 [Source:MGI Symbol;Acc:MGI:2183453],5.463505994,3.52E-05,0.002685594,up
ENSMUSG00000011008,Mcoln2,mucolipin 2 [Source:MGI Symbol;Acc:MGI:1915529],6.787581697,3.57E-05,0.002703404,up
ENSMUSG00000022218,Tgm1,"transglutaminase 1, K polypeptide [Source:MGI Symbol;Acc:MGI:98730]",3.357850369,3.59E-05,0.002710033,up
ENSMUSG00000030921,Trim30a,tripartite motif-containing 30A [Source:MGI Symbol;Acc:MGI:98178],3.807488554,3.62E-05,0.00271963,up
ENSMUSG00000079491,H2-T10,"histocompatibility 2, T region locus 10 [Source:MGI Symbol;Acc:MGI:95942]",2.458667452,3.65E-05,0.002730854,up
ENSMUSG00000067235,H2-Q10,"histocompatibility 2, Q region locus 10 [Source:MGI Symbol;Acc:MGI:95929]",2.446339093,3.67E-05,0.002736717,up
ENSMUSG00000044827,Tlr1,toll-like receptor 1 [Source:MGI Symbol;Acc:MGI:1341295],5.710224605,3.77E-05,0.002795166,up
ENSMUSG00000020089,Ppa1,pyrophosphatase (inorganic) 1 [Source:MGI Symbol;Acc:MGI:97831],3.383477335,3.79E-05,0.002802811,up
ENSMUSG00000023913,Pla2g7,"phospholipase A2, group VII (platelet-activating factor acetylhydrolase, plasma) [Source:MGI Symbol;Acc:MGI:1351327]",5.404535582,3.91E-05,0.00285577,up
ENSMUSG00000053113,Socs3,suppressor of cytokine signaling 3 [Source:MGI Symbol;Acc:MGI:1201791],4.406956461,3.90E-05,0.00285577,up
ENSMUSG00000057135,Scimp,SLP adaptor and CSK interacting membrane protein [Source:MGI Symbol;Acc:MGI:3610314],6.581977005,3.91E-05,0.00285577,up
ENSMUSG00000002055,Spag5,sperm associated antigen 5 [Source:MGI Symbol;Acc:MGI:1927470],4.890468025,4.04E-05,0.002935311,up
ENSMUSG00000121503,H2-K2,"histocompatibility 2, K region locus 2 [Source:NCBI gene (formerly Entrezgene);Acc:630499]",2.463852876,4.07E-05,0.002947881,up
ENSMUSG00000039748,Exo1,exonuclease 1 [Source:MGI Symbol;Acc:MGI:1349427],5.041342848,4.12E-05,0.002968064,up
ENSMUSG00000002699,Lcp2,lymphocyte cytosolic protein 2 [Source:MGI Symbol;Acc:MGI:1321402],4.4264153,4.19E-05,0.003007972,up
ENSMUSG00000071713,Csf2rb,"colony stimulating factor 2 receptor, beta, low-affinity (granulocyte-macrophage) [Source:MGI Symbol;Acc:MGI:1339759]",4.384194275,4.26E-05,0.003049203,up
ENSMUSG00000028965,Tnfrsf9,"tumor necrosis factor receptor superfamily, member 9 [Source:MGI Symbol;Acc:MGI:1101059]",13.28090172,4.45E-05,0.00317306,up
ENSMUSG00000027797,Dclk1,doublecortin-like kinase 1 [Source:MGI Symbol;Acc:MGI:1330861],4.376619095,4.52E-05,0.003209889,up
ENSMUSG00000006418,Rnf114,ring finger protein 114 [Source:MGI Symbol;Acc:MGI:1933159],1.742187429,4.57E-05,0.003227636,up
ENSMUSG00000016498,Pdcd1lg2,programmed cell death 1 ligand 2 [Source:MGI Symbol;Acc:MGI:1930125],23.20642937,4.61E-05,0.003240203,up
ENSMUSG00000050014,Apol10b,apolipoprotein L 10B [Source:MGI Symbol;Acc:MGI:3043522],8.744811876,4.62E-05,0.003240203,up
ENSMUSG00000048621,Gm6377,predicted gene 6377 [Source:MGI Symbol;Acc:MGI:3647255],6.211616356,4.66E-05,0.003254779,up
ENSMUSG00000096498,Ighv2-5,immunoglobulin heavy variable 2-5 [Source:MGI Symbol;Acc:MGI:4439517],4.508752867,4.74E-05,0.003300958,up
ENSMUSG00000005470,Asf1b,anti-silencing function 1B histone chaperone [Source:MGI Symbol;Acc:MGI:1914179],3.894870584,4.80E-05,0.003326008,up
ENSMUSG00000026073,Il1r2,"interleukin 1 receptor, type II [Source:MGI Symbol;Acc:MGI:96546]",4.985281931,4.91E-05,0.003378092,up
ENSMUSG00000034116,Vav1,vav 1 oncogene [Source:MGI Symbol;Acc:MGI:98923],4.644968325,4.97E-05,0.003403069,up
ENSMUSG00000030142,Clec4e,"C-type lectin domain family 4, member e [Source:MGI Symbol;Acc:MGI:1861232]",7.569606671,5.10E-05,0.003458099,up
ENSMUSG00000050908,Tvp23a,trans-golgi network vesicle protein 23A [Source:MGI Symbol;Acc:MGI:3665441],4.454939541,5.11E-05,0.003458099,up
ENSMUSG00000071715,Ncf4,neutrophil cytosolic factor 4 [Source:MGI Symbol;Acc:MGI:109186],4.114104513,5.09E-05,0.003458099,up
ENSMUSG00000027951,Adar,"adenosine deaminase, RNA-specific [Source:MGI Symbol;Acc:MGI:1889575]",2.240071255,5.16E-05,0.003461456,up
ENSMUSG00000045328,Cenpe,centromere protein E [Source:MGI Symbol;Acc:MGI:1098230],4.56207728,5.15E-05,0.003461456,up
ENSMUSG00000046591,Ticrr,TOPBP1-interacting checkpoint and replication regulator [Source:MGI Symbol;Acc:MGI:1924261],6.573774128,5.33E-05,0.003541178,up
ENSMUSG00000070031,Sp140,Sp140 nuclear body protein [Source:MGI Symbol;Acc:MGI:3702467],3.135710131,5.33E-05,0.003541178,up
ENSMUSG00000026669,Mcm10,minichromosome maintenance 10 replication initiation factor [Source:MGI Symbol;Acc:MGI:1917274],6.524420478,5.37E-05,0.003557849,up
ENSMUSG00000058818,Pirb,paired Ig-like receptor B [Source:MGI Symbol;Acc:MGI:894311],4.949701511,5.63E-05,0.003717415,up
ENSMUSG00000004446,Bid,BH3 interacting domain death agonist [Source:MGI Symbol;Acc:MGI:108093],3.058104135,5.66E-05,0.003722185,up
ENSMUSG00000036353,P2ry12,"purinergic receptor P2Y, G-protein coupled 12 [Source:MGI Symbol;Acc:MGI:1918089]",2.114274603,5.81E-05,0.003793144,up
ENSMUSG00000079419,Ms4a6c,"membrane-spanning 4-domains, subfamily A, member 6C [Source:MGI Symbol;Acc:MGI:2385644]",11.0143586,5.79E-05,0.003793144,up
ENSMUSG00000061577,Adgrg5,adhesion G protein-coupled receptor G5 [Source:MGI Symbol;Acc:MGI:2685955],5.287011323,5.84E-05,0.003796354,up
ENSMUSG00000026573,Xcl1,chemokine (C motif) ligand 1 [Source:MGI Symbol;Acc:MGI:104593],10.27615838,5.90E-05,0.003821538,up
ENSMUSG00000024401,Tnf,tumor necrosis factor [Source:MGI Symbol;Acc:MGI:104798],7.631021312,5.97E-05,0.003856487,up
ENSMUSG00000030187,Klra2,"killer cell lectin-like receptor, subfamily A, member 2 [Source:MGI Symbol;Acc:MGI:101906]",6.843867611,6.10E-05,0.003920835,up
ENSMUSG00000004296,Il12b,interleukin 12b [Source:MGI Symbol;Acc:MGI:96540],12.96386697,6.22E-05,0.003955229,up
ENSMUSG00000018930,Ccl4,chemokine (C-C motif) ligand 4 [Source:MGI Symbol;Acc:MGI:98261],17.55368084,6.29E-05,0.003955229,up
ENSMUSG00000020415,Pttg1,pituitary tumor-transforming gene 1 [Source:MGI Symbol;Acc:MGI:1353578],2.896722731,6.31E-05,0.003955229,up
ENSMUSG00000025804,Ccr1,chemokine (C-C motif) receptor 1 [Source:MGI Symbol;Acc:MGI:104618],6.419732148,6.30E-05,0.003955229,up
ENSMUSG00000056529,Ptafr,platelet-activating factor receptor [Source:MGI Symbol;Acc:MGI:106066],5.204617567,6.19E-05,0.003955229,up
ENSMUSG00000111118,Gm6545,predicted gene 6545 [Source:MGI Symbol;Acc:MGI:3643874],9.928010483,6.28E-05,0.003955229,up
ENSMUSG00000121501,-,novel transcript,3.784798923,6.33E-05,0.003955229,up
ENSMUSG00000026683,Nuf2,"NUF2, NDC80 kinetochore complex component [Source:MGI Symbol;Acc:MGI:1914227]",4.718974294,6.45E-05,0.00397936,up
ENSMUSG00000038304,Cd160,CD160 antigen [Source:MGI Symbol;Acc:MGI:1860383],3.334417801,6.48E-05,0.00397936,up
ENSMUSG00000113203,Gm47587,"predicted gene, 47587 [Source:MGI Symbol;Acc:MGI:6096629]",6.273103278,6.41E-05,0.00397936,up
ENSMUSG00000028480,Glipr2,GLI pathogenesis-related 2 [Source:MGI Symbol;Acc:MGI:1917770],2.908280374,6.65E-05,0.004073357,up
ENSMUSG00000022221,Ripk3,receptor-interacting serine-threonine kinase 3 [Source:MGI Symbol;Acc:MGI:2154952],3.931588872,6.81E-05,0.004124908,up
ENSMUSG00000024339,Tap2,"transporter 2, ATP-binding cassette, sub-family B (MDR/TAP) [Source:MGI Symbol;Acc:MGI:98484]",2.871480314,6.78E-05,0.004124908,up
ENSMUSG00000024677,Ms4a6b,"membrane-spanning 4-domains, subfamily A, member 6B [Source:MGI Symbol;Acc:MGI:1917024]",4.730076849,6.82E-05,0.004124908,up
ENSMUSG00000037474,Dtl,denticleless E3 ubiquitin protein ligase [Source:MGI Symbol;Acc:MGI:1924093],4.997988544,6.89E-05,0.004124908,up
ENSMUSG00000052477,C130026I21Rik,RIKEN cDNA C130026I21 gene [Source:MGI Symbol;Acc:MGI:3612702],5.26119455,6.90E-05,0.004124908,up
ENSMUSG00000076508,Igkv17-127,immunoglobulin kappa variable 17-127 [Source:MGI Symbol;Acc:MGI:3646891],5.936458956,6.89E-05,0.004124908,up
ENSMUSG00000028217,Cdh17,cadherin 17 [Source:MGI Symbol;Acc:MGI:1095414],11.10073536,7.00E-05,0.004140509,up
ENSMUSG00000089998,Phtf1os,"putative homeodomain transcription factor 1, opposite strand [Source:MGI Symbol;Acc:MGI:3698050]",2.003346011,7.02E-05,0.004140509,up
ENSMUSG00000095335,Igkv3-5,immunoglobulin kappa chain variable 3-5 [Source:MGI Symbol;Acc:MGI:1330854],4.740716928,6.98E-05,0.004140509,up
ENSMUSG00000002068,Ccne1,cyclin E1 [Source:MGI Symbol;Acc:MGI:88316],5.50021402,7.08E-05,0.004142168,up
ENSMUSG00000022901,Cd86,CD86 antigen [Source:MGI Symbol;Acc:MGI:101773],4.045533539,7.10E-05,0.004142168,up
ENSMUSG00000028459,Cd72,CD72 antigen [Source:MGI Symbol;Acc:MGI:88345],6.114248372,7.11E-05,0.004142168,up
ENSMUSG00000079507,H2-Q1,"histocompatibility 2, Q region locus 1 [Source:MGI Symbol;Acc:MGI:95928]",2.193154849,7.08E-05,0.004142168,up
ENSMUSG00000024696,Lpxn,leupaxin [Source:MGI Symbol;Acc:MGI:2147677],5.147063895,7.23E-05,0.004145037,up
ENSMUSG00000027306,Nusap1,nucleolar and spindle associated protein 1 [Source:MGI Symbol;Acc:MGI:2675669],3.638711523,7.22E-05,0.004145037,up
ENSMUSG00000032596,Uba7,ubiquitin-like modifier activating enzyme 7 [Source:MGI Symbol;Acc:MGI:1349462],2.414313497,7.25E-05,0.004145037,up
ENSMUSG00000073902,Gvin3,"GTPase, very large interferon inducible, family member 3 [Source:MGI Symbol;Acc:MGI:3584360]",8.230738767,7.25E-05,0.004145037,up
ENSMUSG00000079457,Gm7609,predicted pseudogene 7609 [Source:MGI Symbol;Acc:MGI:3644536],8.172811826,7.25E-05,0.004145037,up
ENSMUSG00000079808,-,------,3.552802231,7.23E-05,0.004145037,up
ENSMUSG00000038943,Prc1,protein regulator of cytokinesis 1 [Source:MGI Symbol;Acc:MGI:1858961],4.125510248,7.31E-05,0.00416072,up
ENSMUSG00000021266,Wars1,tryptophanyl-tRNA synthetase1 [Source:MGI Symbol;Acc:MGI:104630],2.671160406,7.42E-05,0.004214992,up
ENSMUSG00000097804,Gm16685,"predicted gene, 16685 [Source:MGI Symbol;Acc:MGI:4439609]",6.13659006,7.45E-05,0.004217623,up
ENSMUSG00000022831,Hcls1,hematopoietic cell specific Lyn substrate 1 [Source:MGI Symbol;Acc:MGI:104568],4.100323553,7.57E-05,0.004272977,up
ENSMUSG00000055413,H2-Q5,"histocompatibility 2, Q region locus 5 [Source:MGI Symbol;Acc:MGI:95934]",2.561931908,7.62E-05,0.004274127,up
ENSMUSG00000036587,Fut7,fucosyltransferase 7 [Source:MGI Symbol;Acc:MGI:107692],6.336105134,7.67E-05,0.004278793,up
ENSMUSG00000049988,Lrrc25,leucine rich repeat containing 25 [Source:MGI Symbol;Acc:MGI:2445284],6.818928588,7.68E-05,0.004278793,up
ENSMUSG00000022906,Parp9,"poly (ADP-ribose) polymerase family, member 9 [Source:MGI Symbol;Acc:MGI:1933117]",2.828485212,7.75E-05,0.004301232,up
ENSMUSG00000023505,Cdca3,cell division cycle associated 3 [Source:MGI Symbol;Acc:MGI:1315198],4.539914167,7.77E-05,0.004301232,up
ENSMUSG00000060802,B2m,beta-2 microglobulin [Source:MGI Symbol;Acc:MGI:88127],2.530677305,7.93E-05,0.004377592,up
ENSMUSG00000027496,Aurka,aurora kinase A [Source:MGI Symbol;Acc:MGI:894678],3.411162917,8.17E-05,0.004495074,up
ENSMUSG00000022015,Tnfsf11,"tumor necrosis factor (ligand) superfamily, member 11 [Source:MGI Symbol;Acc:MGI:1100089]",8.465756221,8.35E-05,0.004554124,up
ENSMUSG00000024349,Sting1,stimulator of interferon response cGAMP interactor 1 [Source:MGI Symbol;Acc:MGI:1919762],4.350677913,8.34E-05,0.004554124,up
ENSMUSG00000031506,Ptpn7,"protein tyrosine phosphatase, non-receptor type 7 [Source:MGI Symbol;Acc:MGI:2156893]",3.541268421,8.35E-05,0.004554124,up
ENSMUSG00000019987,Arg1,"arginase, liver [Source:MGI Symbol;Acc:MGI:88070]",21.25619325,8.53E-05,0.004637419,up
ENSMUSG00000037921,Ddx60,DExD/H box helicase 60 [Source:MGI Symbol;Acc:MGI:2384570],3.645420341,8.58E-05,0.004647751,up
ENSMUSG00000016206,H2-M3,"histocompatibility 2, M region locus 3 [Source:MGI Symbol;Acc:MGI:95915]",2.370810005,8.79E-05,0.004683299,up
ENSMUSG00000024222,Fkbp5,FK506 binding protein 5 [Source:MGI Symbol;Acc:MGI:104670],3.059570045,8.85E-05,0.004683299,up
ENSMUSG00000025058,Tasl,TLR adaptor interacting with endolysosomal SLC15A4 [Source:MGI Symbol;Acc:MGI:1918648],3.141492791,8.80E-05,0.004683299,up
ENSMUSG00000037649,H2-DMa,"histocompatibility 2, class II, locus DMa [Source:MGI Symbol;Acc:MGI:95921]",2.716627215,8.72E-05,0.004683299,up
ENSMUSG00000055629,B4galnt4,"beta-1,4-N-acetyl-galactosaminyl transferase 4 [Source:MGI Symbol;Acc:MGI:2652891]",8.304495451,8.83E-05,0.004683299,up
ENSMUSG00000073412,Lst1,leukocyte specific transcript 1 [Source:MGI Symbol;Acc:MGI:1096324],4.730312678,8.76E-05,0.004683299,up
ENSMUSG00000091144,Phf11c,PHD finger protein 11C [Source:MGI Symbol;Acc:MGI:3648476],3.50926768,8.71E-05,0.004683299,up
ENSMUSG00000023947,Nfkbie,"nuclear factor of kappa light polypeptide gene enhancer in B cells inhibitor, epsilon [Source:MGI Symbol;Acc:MGI:1194908]",4.063850917,8.92E-05,0.004687267,up
ENSMUSG00000024056,Ndc80,NDC80 kinetochore complex component [Source:MGI Symbol;Acc:MGI:1914302],4.593700201,8.90E-05,0.004687267,up
ENSMUSG00000097418,Mir155hg,Mir155 host gene (non-protein coding) [Source:MGI Symbol;Acc:MGI:5477161],9.15084634,8.94E-05,0.004687267,up
ENSMUSG00000028602,Tnfrsf8,"tumor necrosis factor receptor superfamily, member 8 [Source:MGI Symbol;Acc:MGI:99908]",4.28813365,8.97E-05,0.004690996,up
ENSMUSG00000020638,Cmpk2,"cytidine monophosphate (UMP-CMP) kinase 2, mitochondrial [Source:MGI Symbol;Acc:MGI:99830]",3.004317271,9.27E-05,0.00481963,up
ENSMUSG00000030077,Chl1,cell adhesion molecule L1-like [Source:MGI Symbol;Acc:MGI:1098266],17.20732427,9.40E-05,0.004843434,up
ENSMUSG00000094335,Igkv1-117,immunoglobulin kappa variable 1-117 [Source:MGI Symbol;Acc:MGI:4439721],3.80959948,9.38E-05,0.004843434,up
ENSMUSG00000049932,H2ax,H2A.X variant histone [Source:MGI Symbol;Acc:MGI:102688],2.045656129,9.43E-05,0.004847059,up
ENSMUSG00000031897,Psmb10,"proteasome (prosome, macropain) subunit, beta type 10 [Source:MGI Symbol;Acc:MGI:1096380]",2.530614413,9.56E-05,0.004898938,up
ENSMUSG00000027670,Ocstamp,osteoclast stimulatory transmembrane protein [Source:MGI Symbol;Acc:MGI:1921864],49.88286601,9.69E-05,0.004948762,up
ENSMUSG00000029366,Dck,deoxycytidine kinase [Source:MGI Symbol;Acc:MGI:102726],3.178104338,9.75E-05,0.004952989,up
ENSMUSG00000074896,Ifit3,interferon-induced protein with tetratricopeptide repeats 3 [Source:MGI Symbol;Acc:MGI:1101055],3.874019013,9.75E-05,0.004952989,up
ENSMUSG00000024173,Tpsab1,tryptase alpha/beta 1 [Source:MGI Symbol;Acc:MGI:96943],9.115235253,9.80E-05,0.004953033,up
ENSMUSG00000076613,Ighg2b,immunoglobulin heavy constant gamma 2B [Source:MGI Symbol;Acc:MGI:96445],5.358326827,9.80E-05,0.004953033,up
ENSMUSG00000022033,Pbk,PDZ binding kinase [Source:MGI Symbol;Acc:MGI:1289156],5.347533707,9.92E-05,0.004996584,up
ENSMUSG00000040751,Lat2,"linker for activation of T cells family, member 2 [Source:MGI Symbol;Acc:MGI:1926479]",4.103569303,9.97E-05,0.005008864,up
ENSMUSG00000001128,Cfp,complement factor properdin [Source:MGI Symbol;Acc:MGI:97545],3.239344016,0.000100274,0.00501059,up
ENSMUSG00000070691,Runx3,runt related transcription factor 3 [Source:MGI Symbol;Acc:MGI:102672],4.74348001,0.000100307,0.00501059,up
ENSMUSG00000040613,Apobec1,"apolipoprotein B mRNA editing enzyme, catalytic polypeptide 1 [Source:MGI Symbol;Acc:MGI:103298]",5.974753472,0.000100988,0.005030568,up
ENSMUSG00000044701,Il27,interleukin 27 [Source:MGI Symbol;Acc:MGI:2384409],17.97740159,0.000101527,0.005043357,up
ENSMUSG00000061232,H2-K1,"histocompatibility 2, K1, K region [Source:MGI Symbol;Acc:MGI:95904]",2.310746206,0.000105369,0.005205282,up
ENSMUSG00000062007,Hsh2d,hematopoietic SH2 domain containing [Source:MGI Symbol;Acc:MGI:2676364],3.927732801,0.000105822,0.005208254,up
ENSMUSG00000115368,Gm48942,"predicted gene, 48942 [Source:MGI Symbol;Acc:MGI:6118263]",2.260205587,0.000106012,0.005208254,up
ENSMUSG00000032815,Fanca,"Fanconi anemia, complementation group A [Source:MGI Symbol;Acc:MGI:1341823]",4.683943816,0.00010847,0.005314419,up
